zone_id,elapsed_minutes,clock_minutes,wait_only,highest_demand,highest_income,greedy_net_earnings,finite_horizon_value_iteration,q_learning,dqn
197,90,570.0,WAIT,132,132,132,WAIT,WAIT,WAIT
198,90,570.0,WAIT,96,226,96,WAIT,96,WAIT
199,90,570.0,WAIT,236,93,WAIT,WAIT,WAIT,WAIT
200,90,570.0,WAIT,31,128,WAIT,WAIT,WAIT,WAIT
201,90,570.0,WAIT,27,117,WAIT,WAIT,WAIT,WAIT
202,90,570.0,WAIT,186,138,199,262,262,262
203,90,570.0,WAIT,132,132,132,WAIT,WAIT,WAIT
204,90,570.0,WAIT,99,110,WAIT,WAIT,WAIT,WAIT
205,90,570.0,WAIT,122,218,WAIT,WAIT,WAIT,WAIT
206,90,570.0,WAIT,115,110,WAIT,WAIT,WAIT,WAIT
207,90,570.0,WAIT,138,93,WAIT,WAIT,WAIT,262
208,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
209,90,570.0,WAIT,79,195,195,WAIT,195,WAIT
210,90,570.0,WAIT,154,154,154,WAIT,154,WAIT
211,90,570.0,WAIT,186,195,195,249,249,WAIT
212,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
213,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
214,90,570.0,WAIT,176,110,WAIT,WAIT,WAIT,WAIT
215,90,570.0,WAIT,132,132,132,WAIT,WAIT,WAIT
216,90,570.0,WAIT,132,132,132,WAIT,180,WAIT
217,90,570.0,WAIT,186,66,WAIT,WAIT,WAIT,79
218,90,570.0,WAIT,132,132,132,WAIT,WAIT,WAIT
219,90,570.0,WAIT,132,132,132,WAIT,WAIT,WAIT
220,90,570.0,WAIT,31,200,WAIT,WAIT,WAIT,WAIT
221,90,570.0,WAIT,176,110,WAIT,WAIT,WAIT,WAIT
222,90,570.0,WAIT,39,WAIT,WAIT,WAIT,WAIT,WAIT
223,90,570.0,WAIT,236,93,138,8,207,262
224,90,570.0,WAIT,186,255,WAIT,WAIT,79,107
225,90,570.0,WAIT,79,189,WAIT,WAIT,WAIT,WAIT
226,90,570.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
227,90,570.0,WAIT,115,115,111,WAIT,111,WAIT
228,90,570.0,WAIT,115,195,195,111,195,WAIT
229,90,570.0,WAIT,236,145,WAIT,WAIT,141,WAIT
230,90,570.0,WAIT,186,WAIT,WAIT,WAIT,WAIT,48
231,90,570.0,WAIT,186,195,195,WAIT,WAIT,WAIT
232,90,570.0,WAIT,79,195,195,79,195,34
233,90,570.0,WAIT,186,145,145,229,229,229
234,90,570.0,WAIT,186,195,195,186,79,186
235,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
236,90,570.0,WAIT,138,138,199,WAIT,WAIT,WAIT
237,90,570.0,WAIT,138,138,199,WAIT,WAIT,WAIT
238,90,570.0,WAIT,236,199,WAIT,WAIT,WAIT,WAIT
239,90,570.0,WAIT,236,230,WAIT,WAIT,143,WAIT
240,90,570.0,WAIT,184,200,WAIT,WAIT,WAIT,WAIT
241,90,570.0,WAIT,240,200,WAIT,WAIT,WAIT,WAIT
242,90,570.0,WAIT,199,199,199,184,199,184
243,90,570.0,WAIT,41,128,128,WAIT,128,WAIT
244,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
245,90,570.0,WAIT,176,110,WAIT,206,WAIT,WAIT
246,90,570.0,WAIT,186,161,186,48,68,48
247,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
248,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
249,90,570.0,WAIT,186,195,WAIT,WAIT,79,WAIT
250,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
251,90,570.0,WAIT,176,110,WAIT,WAIT,WAIT,WAIT
252,90,570.0,WAIT,138,93,93,WAIT,93,WAIT
253,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
254,90,570.0,WAIT,184,46,WAIT,WAIT,WAIT,WAIT
255,90,570.0,WAIT,186,145,4,79,145,79
256,90,570.0,WAIT,186,66,WAIT,79,WAIT,79
257,90,570.0,WAIT,190,WAIT,WAIT,WAIT,WAIT,WAIT
258,90,570.0,WAIT,96,197,96,WAIT,197,WAIT
259,90,570.0,WAIT,184,200,WAIT,WAIT,WAIT,WAIT
260,90,570.0,WAIT,186,138,207,207,WAIT,WAIT
261,90,570.0,WAIT,79,195,195,WAIT,195,WAIT
262,90,570.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
263,90,570.0,WAIT,138,138,199,WAIT,WAIT,WAIT
1,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
2,105,585.0,WAIT,WAIT,WAIT,WAIT,30,WAIT,WAIT
3,105,585.0,WAIT,184,51,184,WAIT,184,WAIT
4,105,585.0,WAIT,79,255,WAIT,WAIT,WAIT,WAIT
5,105,585.0,WAIT,WAIT,84,WAIT,204,WAIT,WAIT
6,105,585.0,WAIT,214,221,WAIT,WAIT,WAIT,WAIT
7,105,585.0,WAIT,236,202,WAIT,WAIT,WAIT,WAIT
8,105,585.0,WAIT,138,138,WAIT,WAIT,WAIT,262
9,105,585.0,WAIT,73,192,WAIT,WAIT,WAIT,WAIT
10,105,585.0,WAIT,219,218,WAIT,WAIT,WAIT,WAIT
11,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
12,105,585.0,WAIT,105,195,195,WAIT,WAIT,WAIT
13,105,585.0,WAIT,231,105,105,WAIT,WAIT,WAIT
14,105,585.0,WAIT,221,221,221,WAIT,221,WAIT
15,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
16,105,585.0,WAIT,175,15,WAIT,WAIT,WAIT,WAIT
17,105,585.0,WAIT,WAIT,217,WAIT,WAIT,WAIT,WAIT
18,105,585.0,WAIT,94,241,WAIT,WAIT,WAIT,WAIT
19,105,585.0,WAIT,175,WAIT,WAIT,WAIT,WAIT,WAIT
20,105,585.0,WAIT,31,31,31,WAIT,31,WAIT
21,105,585.0,WAIT,178,108,WAIT,WAIT,WAIT,WAIT
22,105,585.0,WAIT,11,11,WAIT,WAIT,WAIT,WAIT
23,105,585.0,WAIT,99,187,WAIT,WAIT,WAIT,WAIT
24,105,585.0,WAIT,238,166,WAIT,WAIT,WAIT,WAIT
25,105,585.0,WAIT,105,105,105,WAIT,105,WAIT
26,105,585.0,WAIT,133,133,133,WAIT,WAIT,WAIT
27,105,585.0,WAIT,WAIT,201,WAIT,WAIT,WAIT,WAIT
28,105,585.0,WAIT,121,134,134,WAIT,WAIT,WAIT
29,105,585.0,WAIT,150,WAIT,WAIT,WAIT,WAIT,WAIT
30,105,585.0,WAIT,WAIT,2,WAIT,WAIT,2,WAIT
31,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
32,105,585.0,WAIT,31,31,31,WAIT,31,WAIT
33,105,585.0,WAIT,87,105,105,WAIT,WAIT,WAIT
34,105,585.0,WAIT,79,WAIT,WAIT,WAIT,WAIT,WAIT
35,105,585.0,WAIT,72,177,WAIT,WAIT,WAIT,WAIT
36,105,585.0,WAIT,198,WAIT,WAIT,WAIT,WAIT,WAIT
37,105,585.0,WAIT,225,36,WAIT,WAIT,WAIT,WAIT
38,105,585.0,WAIT,139,WAIT,WAIT,WAIT,WAIT,WAIT
39,105,585.0,WAIT,WAIT,222,WAIT,WAIT,WAIT,WAIT
40,105,585.0,WAIT,105,195,195,WAIT,WAIT,WAIT
41,105,585.0,WAIT,24,152,24,WAIT,WAIT,WAIT
42,105,585.0,WAIT,41,116,WAIT,WAIT,WAIT,WAIT
43,105,585.0,WAIT,236,202,WAIT,WAIT,WAIT,WAIT
44,105,585.0,WAIT,WAIT,84,WAIT,WAIT,WAIT,WAIT
45,105,585.0,WAIT,33,33,33,WAIT,33,WAIT
46,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
47,105,585.0,WAIT,59,59,59,WAIT,59,WAIT
48,105,585.0,WAIT,142,68,WAIT,WAIT,WAIT,WAIT
49,105,585.0,WAIT,34,34,34,WAIT,WAIT,WAIT
50,105,585.0,WAIT,142,246,143,WAIT,WAIT,WAIT
51,105,585.0,WAIT,184,WAIT,WAIT,WAIT,WAIT,WAIT
52,105,585.0,WAIT,105,195,195,WAIT,195,WAIT
53,105,585.0,WAIT,138,93,93,WAIT,WAIT,WAIT
54,105,585.0,WAIT,105,195,195,WAIT,WAIT,WAIT
55,105,585.0,WAIT,108,WAIT,WAIT,WAIT,WAIT,WAIT
56,105,585.0,WAIT,57,93,93,WAIT,WAIT,WAIT
57,105,585.0,WAIT,138,93,93,WAIT,173,WAIT
58,105,585.0,WAIT,WAIT,46,WAIT,WAIT,WAIT,WAIT
59,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
60,105,585.0,WAIT,59,59,WAIT,WAIT,WAIT,WAIT
61,105,585.0,WAIT,WAIT,189,WAIT,WAIT,WAIT,WAIT
62,105,585.0,WAIT,61,WAIT,WAIT,WAIT,WAIT,WAIT
63,105,585.0,WAIT,96,96,WAIT,WAIT,WAIT,WAIT
64,105,585.0,WAIT,175,19,WAIT,WAIT,WAIT,WAIT
65,105,585.0,WAIT,79,105,105,WAIT,WAIT,WAIT
66,105,585.0,WAIT,79,33,79,WAIT,WAIT,WAIT
67,105,585.0,WAIT,11,14,WAIT,WAIT,WAIT,WAIT
68,105,585.0,WAIT,186,186,186,WAIT,WAIT,WAIT
69,105,585.0,WAIT,167,47,WAIT,WAIT,WAIT,WAIT
70,105,585.0,WAIT,138,93,WAIT,WAIT,WAIT,WAIT
71,105,585.0,WAIT,72,WAIT,WAIT,WAIT,WAIT,WAIT
72,105,585.0,WAIT,39,35,WAIT,WAIT,WAIT,WAIT
73,105,585.0,WAIT,9,192,WAIT,WAIT,WAIT,WAIT
74,105,585.0,WAIT,75,194,8,WAIT,WAIT,WAIT
75,105,585.0,WAIT,236,8,8,WAIT,WAIT,WAIT
76,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
77,105,585.0,WAIT,76,76,WAIT,WAIT,WAIT,WAIT
78,105,585.0,WAIT,59,59,WAIT,WAIT,WAIT,WAIT
79,105,585.0,WAIT,WAIT,4,WAIT,WAIT,WAIT,WAIT
80,105,585.0,WAIT,WAIT,255,WAIT,WAIT,WAIT,WAIT
81,105,585.0,WAIT,254,51,WAIT,WAIT,WAIT,WAIT
82,105,585.0,WAIT,129,83,83,WAIT,WAIT,WAIT
83,105,585.0,WAIT,129,157,WAIT,WAIT,WAIT,WAIT
84,105,585.0,WAIT,WAIT,WAIT,WAIT,204,WAIT,WAIT
85,105,585.0,WAIT,89,89,WAIT,WAIT,WAIT,WAIT
86,105,585.0,WAIT,117,WAIT,WAIT,WAIT,WAIT,WAIT
87,105,585.0,WAIT,WAIT,195,195,WAIT,WAIT,WAIT
88,105,585.0,WAIT,105,195,195,WAIT,195,WAIT
89,105,585.0,WAIT,WAIT,133,WAIT,WAIT,WAIT,WAIT
90,105,585.0,WAIT,186,186,186,WAIT,WAIT,WAIT
91,105,585.0,WAIT,WAIT,155,WAIT,WAIT,WAIT,WAIT
92,105,585.0,WAIT,253,93,93,WAIT,WAIT,WAIT
93,105,585.0,WAIT,138,WAIT,WAIT,WAIT,WAIT,WAIT
94,105,585.0,WAIT,WAIT,136,WAIT,WAIT,WAIT,WAIT
95,105,585.0,WAIT,56,196,134,WAIT,WAIT,WAIT
96,105,585.0,WAIT,WAIT,134,WAIT,WAIT,WAIT,WAIT
97,105,585.0,WAIT,232,88,WAIT,WAIT,WAIT,WAIT
98,105,585.0,WAIT,175,175,WAIT,WAIT,WAIT,WAIT
99,105,585.0,WAIT,WAIT,204,WAIT,WAIT,WAIT,WAIT
100,105,585.0,WAIT,186,230,186,WAIT,WAIT,WAIT
101,105,585.0,WAIT,WAIT,19,WAIT,WAIT,WAIT,WAIT
102,105,585.0,WAIT,96,96,96,WAIT,WAIT,WAIT
103,105,585.0,WAIT,WAIT,195,195,WAIT,WAIT,WAIT
104,105,585.0,WAIT,103,195,195,WAIT,195,WAIT
105,105,585.0,WAIT,195,195,195,WAIT,195,WAIT
106,105,585.0,WAIT,105,195,195,WAIT,WAIT,WAIT
107,105,585.0,WAIT,79,224,WAIT,WAIT,WAIT,WAIT
108,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
109,105,585.0,WAIT,110,110,WAIT,WAIT,WAIT,WAIT
110,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,176
111,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
112,105,585.0,WAIT,79,145,226,WAIT,226,WAIT
113,105,585.0,WAIT,249,114,WAIT,WAIT,WAIT,WAIT
114,105,585.0,WAIT,79,144,79,WAIT,WAIT,WAIT
115,105,585.0,WAIT,WAIT,84,WAIT,WAIT,WAIT,WAIT
116,105,585.0,WAIT,42,120,WAIT,WAIT,WAIT,WAIT
117,105,585.0,WAIT,86,WAIT,WAIT,WAIT,WAIT,WAIT
118,105,585.0,WAIT,176,110,WAIT,WAIT,WAIT,WAIT
119,105,585.0,WAIT,235,235,WAIT,WAIT,WAIT,WAIT
120,105,585.0,WAIT,42,WAIT,WAIT,WAIT,WAIT,WAIT
121,105,585.0,WAIT,98,98,WAIT,WAIT,WAIT,WAIT
122,105,585.0,WAIT,WAIT,131,WAIT,WAIT,WAIT,WAIT
123,105,585.0,WAIT,178,29,WAIT,WAIT,WAIT,WAIT
124,105,585.0,WAIT,132,132,132,WAIT,WAIT,WAIT
125,105,585.0,WAIT,249,231,249,WAIT,WAIT,WAIT
126,105,585.0,WAIT,199,199,199,WAIT,WAIT,WAIT
127,105,585.0,WAIT,128,128,128,WAIT,128,WAIT
128,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
129,105,585.0,WAIT,138,138,138,WAIT,WAIT,WAIT
130,105,585.0,WAIT,197,134,134,WAIT,WAIT,WAIT
131,105,585.0,WAIT,98,98,WAIT,WAIT,WAIT,WAIT
132,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
133,105,585.0,WAIT,89,257,WAIT,WAIT,WAIT,WAIT
134,105,585.0,WAIT,96,WAIT,WAIT,WAIT,95,WAIT
135,105,585.0,WAIT,192,93,93,WAIT,WAIT,WAIT
136,105,585.0,WAIT,153,WAIT,WAIT,WAIT,WAIT,WAIT
137,105,585.0,WAIT,107,233,107,WAIT,107,WAIT
138,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
139,105,585.0,WAIT,203,218,WAIT,WAIT,WAIT,WAIT
140,105,585.0,WAIT,236,202,262,WAIT,262,202
141,105,585.0,WAIT,236,202,WAIT,WAIT,WAIT,WAIT
142,105,585.0,WAIT,239,163,WAIT,WAIT,239,WAIT
143,105,585.0,WAIT,239,239,WAIT,WAIT,WAIT,WAIT
144,105,585.0,WAIT,79,WAIT,79,WAIT,79,WAIT
145,105,585.0,WAIT,186,226,WAIT,WAIT,WAIT,WAIT
146,105,585.0,WAIT,236,202,WAIT,WAIT,WAIT,WAIT
147,105,585.0,WAIT,199,199,199,WAIT,WAIT,WAIT
148,105,585.0,WAIT,79,66,WAIT,WAIT,WAIT,WAIT
149,105,585.0,WAIT,154,154,154,WAIT,154,WAIT
150,105,585.0,WAIT,154,154,WAIT,WAIT,WAIT,WAIT
151,105,585.0,WAIT,238,166,WAIT,WAIT,WAIT,WAIT
152,105,585.0,WAIT,166,116,116,WAIT,WAIT,WAIT
153,105,585.0,WAIT,WAIT,220,WAIT,WAIT,WAIT,WAIT
154,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
155,105,585.0,WAIT,154,154,154,WAIT,WAIT,WAIT
156,105,585.0,WAIT,251,187,WAIT,WAIT,WAIT,WAIT
157,105,585.0,WAIT,260,83,83,WAIT,WAIT,WAIT
158,105,585.0,WAIT,249,WAIT,249,WAIT,WAIT,WAIT
159,105,585.0,WAIT,167,69,147,WAIT,WAIT,WAIT
160,105,585.0,WAIT,102,196,WAIT,WAIT,WAIT,WAIT
161,105,585.0,WAIT,162,145,145,WAIT,WAIT,WAIT
162,105,585.0,WAIT,237,145,145,WAIT,WAIT,202
163,105,585.0,WAIT,237,202,WAIT,WAIT,WAIT,WAIT
164,105,585.0,WAIT,186,161,186,WAIT,WAIT,WAIT
165,105,585.0,WAIT,178,178,WAIT,WAIT,WAIT,WAIT
166,105,585.0,WAIT,151,152,24,WAIT,WAIT,WAIT
167,105,585.0,WAIT,59,59,59,WAIT,59,WAIT
168,105,585.0,WAIT,199,199,199,WAIT,199,WAIT
169,105,585.0,WAIT,94,WAIT,WAIT,WAIT,WAIT,WAIT
170,105,585.0,WAIT,WAIT,233,WAIT,WAIT,WAIT,WAIT
171,105,585.0,WAIT,9,252,WAIT,WAIT,WAIT,WAIT
172,105,585.0,WAIT,176,110,WAIT,WAIT,WAIT,WAIT
173,105,585.0,WAIT,70,93,70,WAIT,WAIT,WAIT
174,105,585.0,WAIT,31,240,240,WAIT,240,WAIT
175,105,585.0,WAIT,64,19,WAIT,WAIT,WAIT,WAIT
176,105,585.0,WAIT,WAIT,110,WAIT,WAIT,WAIT,WAIT
177,105,585.0,WAIT,35,35,WAIT,WAIT,WAIT,WAIT
178,105,585.0,WAIT,21,165,WAIT,WAIT,WAIT,WAIT
179,105,585.0,WAIT,236,8,8,WAIT,262,262
180,105,585.0,WAIT,76,216,WAIT,WAIT,WAIT,WAIT
181,105,585.0,WAIT,257,106,257,WAIT,257,WAIT
182,105,585.0,WAIT,212,WAIT,WAIT,WAIT,WAIT,WAIT
183,105,585.0,WAIT,184,WAIT,WAIT,WAIT,WAIT,WAIT
184,105,585.0,WAIT,WAIT,46,WAIT,WAIT,WAIT,WAIT
185,105,585.0,WAIT,31,31,WAIT,WAIT,WAIT,WAIT
186,105,585.0,WAIT,WAIT,68,WAIT,WAIT,WAIT,WAIT
187,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
188,105,585.0,WAIT,WAIT,62,WAIT,WAIT,WAIT,WAIT
189,105,585.0,WAIT,62,WAIT,WAIT,WAIT,WAIT,WAIT
190,105,585.0,WAIT,188,189,WAIT,WAIT,WAIT,WAIT
191,105,585.0,WAIT,175,19,19,WAIT,WAIT,WAIT
192,105,585.0,WAIT,57,93,93,WAIT,WAIT,WAIT
193,105,585.0,WAIT,236,202,262,262,WAIT,262
194,105,585.0,WAIT,199,199,199,WAIT,WAIT,WAIT
195,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
196,105,585.0,WAIT,160,160,160,WAIT,WAIT,WAIT
197,105,585.0,WAIT,96,134,WAIT,WAIT,WAIT,WAIT
198,105,585.0,WAIT,96,157,96,WAIT,WAIT,WAIT
199,105,585.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
200,105,585.0,WAIT,240,WAIT,WAIT,WAIT,WAIT,WAIT
201,105,585.0,WAIT,27,27,WAIT,WAIT,WAIT,WAIT
202,105,585.0,WAIT,186,WAIT,141,141,141,141
203,105,585.0,WAIT,WAIT,219,WAIT,WAIT,WAIT,WAIT
204,105,585.0,WAIT,WAIT,84,WAIT,WAIT,WAIT,WAIT
205,105,585.0,WAIT,122,10,10,WAIT,WAIT,WAIT
206,105,585.0,WAIT,WAIT,245,WAIT,WAIT,WAIT,WAIT
207,105,585.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
208,105,585.0,WAIT,58,58,WAIT,WAIT,WAIT,WAIT
209,105,585.0,WAIT,105,195,195,WAIT,WAIT,WAIT
210,105,585.0,WAIT,154,154,154,WAIT,WAIT,WAIT
211,105,585.0,WAIT,249,WAIT,249,WAIT,WAIT,WAIT
212,105,585.0,WAIT,WAIT,182,WAIT,WAIT,WAIT,WAIT
213,105,585.0,WAIT,199,199,199,WAIT,199,WAIT
214,105,585.0,WAIT,118,118,WAIT,WAIT,WAIT,WAIT
215,105,585.0,WAIT,10,10,10,WAIT,WAIT,WAIT
216,105,585.0,WAIT,132,132,132,WAIT,WAIT,WAIT
217,105,585.0,WAIT,79,34,WAIT,WAIT,WAIT,WAIT
218,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
219,105,585.0,WAIT,203,218,WAIT,WAIT,WAIT,WAIT
220,105,585.0,WAIT,240,200,WAIT,WAIT,WAIT,WAIT
221,105,585.0,WAIT,115,245,WAIT,WAIT,WAIT,WAIT
222,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
223,105,585.0,WAIT,138,138,138,WAIT,WAIT,WAIT
224,105,585.0,WAIT,79,255,WAIT,WAIT,107,WAIT
225,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
226,105,585.0,WAIT,7,145,WAIT,WAIT,WAIT,WAIT
227,105,585.0,WAIT,111,111,111,WAIT,111,WAIT
228,105,585.0,WAIT,111,111,111,WAIT,WAIT,WAIT
229,105,585.0,WAIT,237,145,145,WAIT,WAIT,WAIT
230,105,585.0,WAIT,48,WAIT,WAIT,WAIT,WAIT,WAIT
231,105,585.0,WAIT,249,33,WAIT,WAIT,WAIT,WAIT
232,105,585.0,WAIT,79,34,34,WAIT,WAIT,WAIT
233,105,585.0,WAIT,170,145,145,WAIT,WAIT,WAIT
234,105,585.0,WAIT,186,186,186,WAIT,WAIT,WAIT
235,105,585.0,WAIT,94,136,WAIT,WAIT,WAIT,WAIT
236,105,585.0,WAIT,WAIT,202,WAIT,WAIT,WAIT,WAIT
237,105,585.0,WAIT,236,202,WAIT,WAIT,WAIT,WAIT
238,105,585.0,WAIT,WAIT,24,WAIT,WAIT,239,WAIT
239,105,585.0,WAIT,WAIT,43,WAIT,WAIT,WAIT,WAIT
240,105,585.0,WAIT,31,200,WAIT,WAIT,WAIT,WAIT
241,105,585.0,WAIT,240,220,WAIT,WAIT,WAIT,WAIT
242,105,585.0,WAIT,184,51,184,WAIT,184,WAIT
243,105,585.0,WAIT,128,128,WAIT,WAIT,WAIT,WAIT
244,105,585.0,WAIT,42,120,120,WAIT,WAIT,WAIT
245,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
246,105,585.0,WAIT,48,68,48,WAIT,WAIT,WAIT
247,105,585.0,WAIT,235,119,WAIT,WAIT,WAIT,WAIT
248,105,585.0,WAIT,WAIT,182,WAIT,WAIT,WAIT,WAIT
249,105,585.0,WAIT,186,186,WAIT,WAIT,WAIT,WAIT
250,105,585.0,WAIT,212,182,WAIT,WAIT,WAIT,WAIT
251,105,585.0,WAIT,WAIT,245,WAIT,WAIT,WAIT,WAIT
252,105,585.0,WAIT,253,253,253,WAIT,WAIT,WAIT
253,105,585.0,WAIT,138,93,93,WAIT,WAIT,WAIT
254,105,585.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
255,105,585.0,WAIT,79,WAIT,79,WAIT,WAIT,WAIT
256,105,585.0,WAIT,79,232,WAIT,WAIT,WAIT,WAIT
257,105,585.0,WAIT,111,111,WAIT,WAIT,WAIT,WAIT
258,105,585.0,WAIT,96,197,96,WAIT,WAIT,WAIT
259,105,585.0,WAIT,240,240,WAIT,WAIT,WAIT,WAIT
260,105,585.0,WAIT,226,207,207,WAIT,WAIT,WAIT
261,105,585.0,WAIT,231,195,195,WAIT,195,WAIT
262,105,585.0,WAIT,WAIT,8,WAIT,WAIT,WAIT,WAIT
263,105,585.0,WAIT,236,8,8,WAIT,WAIT,WAIT
